Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_f16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,u8:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.85427,90.1268,226532
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_bf16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,bf16:row,s8:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,5.09194,135.017,215958
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_bf16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,bf16:row,s8:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,5.07647,86.1819,216616
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_bf16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,bf16:row,u8:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,5.10883,134.571,215244
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_bf16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,bf16:row,u8:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,5.10165,85.7565,215547
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_f16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,s8:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,3.26892,133.836,336395
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_f16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,u8:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,3.13077,139.742,351238
1,CUTLASS,gemm,cutlass_tensorop_i16832gemm_s8_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,s8:row,s8:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,671088640,1099645845504,1638,1.54798,403.752,710374
1,CUTLASS,gemm,cutlass_tensorop_s8_i16832gemm_s8_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,s8:row,s8:column,s8:column,s8:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,268435456,1099645845504,4096,1.44548,172.954,760750
1,CUTLASS,gemm,cutlass_tensorop_i16832gemm_u8_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,u8:row,u8:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,671088640,1099645845504,1638,1.41351,442.161,777952
1,CUTLASS,gemm,cutlass_tensorop_u8_i16832gemm_u8_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,u8:row,u8:column,u8:column,u8:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,268435456,1099645845504,4096,1.30795,191.139,840741
1,CUTLASS,gemm,cutlass_tensorop_i16832gemm_s4_s8_256x128_64x3_tn_align32,passed,success,universal,8192,8192,8192,s4:row,s8:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,637534208,1099645845504,1724,1.78933,331.828,614558
1,CUTLASS,gemm,cutlass_tensorop_s8_i16832gemm_s4_s8_256x128_64x3_tn_align32,passed,success,universal,8192,8192,8192,s4:row,s8:column,s8:column,s8:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,234881024,1099645845504,4681,1.71632,127.453,640699
1,CUTLASS,gemm,cutlass_tensorop_i16832gemm_s8_s4_256x128_64x3_tn_align32,passed,success,universal,8192,8192,8192,s8:row,s4:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,637534208,1099645845504,1724,1.78012,333.545,617736
1,CUTLASS,gemm,cutlass_tensorop_s8_i16832gemm_s8_s4_256x128_64x3_tn_align32,passed,success,universal,8192,8192,8192,s8:row,s4:column,s8:column,s8:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,234881024,1099645845504,4681,1.6983,128.805,647498
1,CUTLASS,gemm,cutlass_tensorop_s8_i16832gemm_s8_256x128_64x3_n32t32_align16,not_verified,success,universal,8192,8192,8192,s8:nk32,s8:tk32,s8:nk32,s8:nk32,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,268435456,1099645845504,4096,1.44722,172.745,759834
1,CUTLASS,gemm,cutlass_tensorop_u8_i16832gemm_u8_256x128_64x3_n32t32_align16,not_verified,success,universal,8192,8192,8192,u8:nk32,u8:tk32,u8:nk32,u8:nk32,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,268435456,1099645845504,4096,1.32371,188.863,830731
1,CUTLASS,gemm,cutlass_tensorop_i16864gemm_s4_256x128_128x3_tn_align32,passed,success,universal,8192,8192,8192,s4:row,s4:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,603979776,1099645845504,1820,12.2627,45.8708,89674.1
1,CUTLASS,gemm,cutlass_tensorop_s4_i16864gemm_s4_256x128_128x3_tn_align32,passed,success,universal,8192,8192,8192,s4:row,s4:column,s4:column,s4:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,134217728,1099645845504,8193,11.8433,10.5545,92849.9
1,CUTLASS,gemm,cutlass_tensorop_i16864gemm_u4_256x128_128x3_tn_align32,passed,success,universal,8192,8192,8192,u4:row,u4:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,603979776,1099645845504,1820,3.87645,145.107,283673
1,CUTLASS,gemm,cutlass_tensorop_u4_i16864gemm_u4_256x128_128x3_tn_align32,passed,success,universal,8192,8192,8192,u4:row,u4:column,u4:column,u4:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,134217728,1099645845504,8193,3.81532,32.7627,288219
1,CUTLASS,gemm,cutlass_tensorop_s4_i16864gemm_s4_256x128_128x3_n64t64_align32,not_verified,success,universal,8192,8192,8192,s4:nk64,s4:tk64,s4:nk64,s4:nk64,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,134217728,1099645845504,8193,11.8799,10.5219,92563.3
1,CUTLASS,gemm,cutlass_tensorop_u4_i16864gemm_u4_256x128_128x3_n64t64_align32,not_verified,success,universal,8192,8192,8192,u4:nk64,u4:tk64,u4:nk64,u4:nk64,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,134217728,1099645845504,8193,3.71773,33.6226,295784
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_nn_align1,passed,success,universal,8192,8192,8192,f32:column,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,1073741824,1099645845504,1024,15.2154,65.7229,72271.9
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_nt_align1,passed,success,universal,8192,8192,8192,f32:column,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,1073741824,1099645845504,1024,14.5145,68.8967,75762
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_tn_align1,passed,success,universal,8192,8192,8192,f32:row,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,1073741824,1099645845504,1024,15.9372,62.7462,68998.6
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_tt_align1,passed,success,universal,8192,8192,8192,f32:row,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,1073741824,1099645845504,1024,14.8306,67.4283,74147.2
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_nn_align1,passed,success,universal,8192,8192,8192,f64:column,f64:column,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,2147483648,1099645845504,512,578.839,3.45519,1899.74
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_nt_align1,passed,success,universal,8192,8192,8192,f64:column,f64:row,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,2147483648,1099645845504,512,579.151,3.45333,1898.72
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_tn_align1,passed,success,universal,8192,8192,8192,f64:row,f64:column,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,2147483648,1099645845504,512,579.761,3.4497,1896.72
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_tt_align1,passed,success,universal,8192,8192,8192,f64:row,f64:row,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,2147483648,1099645845504,512,579.734,3.44986,1896.81
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nn_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,52.7223,37.9346,83429.3
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_cn_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,59.7143,33.4928,73660.4
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nc_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,54.6387,36.6041,80503.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_cc_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,61.921,32.2992,71035.4
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nt_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,52.2362,38.2876,84205.7
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ct_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,59.0861,33.8489,74443.6
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nh_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,54.1008,36.968,81303.5
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ch_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,61.7846,32.3705,71192.3
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tn_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,53.7382,37.2175,81852.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hn_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,61.6634,32.4341,71332.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tc_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,56.3817,35.4725,78014.3
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hc_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,62.8518,31.8209,69983.4
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tt_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,53.1125,37.6559,82816.3
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ht_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,60.4298,33.0962,72788.3
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_th_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,55.1352,36.2745,79778.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hh_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,62.218,32.145,70696.3
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e2m1_e2m1_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe2m1:row,fe2m1:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,335544320,1099645845504,3277,1.43236,218.171,767715
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e2m1_e3m2_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe2m1:row,fe3m2:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,352321536,1099645845504,3121,1.34963,243.122,814775
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e2m1_e4m3_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe2m1:row,fe4m3:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,369098752,1099645845504,2979,1.37083,250.761,802176
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e3m2_e2m1_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe3m2:row,fe2m1:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,352321536,1099645845504,3121,1.42039,231.01,774186
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e3m2_e3m2_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe3m2:row,fe3m2:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,369098752,1099645845504,2979,1.28778,266.932,853907
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e3m2_e4m3_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe3m2:row,fe4m3:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,385875968,1099645845504,2849,1.30621,275.127,841857
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e4m3_e2m1_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe4m3:row,fe2m1:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,369098752,1099645845504,2979,1.48204,231.945,741984
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e4m3_e3m2_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe4m3:row,fe3m2:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,385875968,1099645845504,2849,1.30017,276.406,845771
1,CUTLASS,gemm,cutlass3x_sm120_sptensorop_spgemm_e4m3_e4m3_f32_f16_e4m3_128x128x256_1x1x1_0_tnt_align256_q,passed,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,f16:row,fe4m3:row,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,sptensorop,f32,128,128,256,1,1,1,0,0,0,0,4,2,1,16,8,64,120,120,402653184,1099645845504,2731,1.33489,280.923,823775
