Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hh_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2876.09,1.39078,1147.02
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_s8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,f16:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,6.59784,104.201,166668
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_s8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,f16:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,6.56456,66.6458,167513
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_u8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,f16:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,6.57999,104.483,167120
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_u8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,f16:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,6.55145,66.7791,167848
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_s8_bf16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,bf16:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,7.06867,97.2601,155566
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_s8_bf16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,bf16:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,7.0435,62.114,156122
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_u8_bf16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,bf16:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,7.02566,97.8555,156518
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_u8_bf16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,bf16:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,6.99853,62.5131,157125
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_s8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,f16:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.31132,101.477,255060
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_u8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,f16:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.06886,107.524,270259
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,s8:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,6.68826,102.792,164414
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_f16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,s8:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,6.65283,65.7615,165290
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,u8:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,6.74263,101.963,163089
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_f16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,u8:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,6.71898,65.1141,163663
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_bf16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,bf16:row,s8:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,7.12366,96.5094,154365
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_bf16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,bf16:row,s8:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,7.11383,61.4999,154579
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_bf16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,bf16:row,u8:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,7.08659,97.0142,155173
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_bf16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,bf16:row,u8:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,7.0652,61.9232,155643
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_f16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,s8:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.41672,99.0555,248974
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_f16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,u8:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.23493,103.307,259661
1,CUTLASS,gemm,cutlass_tensorop_i16832gemm_s8_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,s8:row,s8:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,671088640,1099645845504,1638,2.09999,297.621,523644
1,CUTLASS,gemm,cutlass_tensorop_s8_i16832gemm_s8_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,s8:row,s8:column,s8:column,s8:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,268435456,1099645845504,4096,1.85077,135.079,594155
1,CUTLASS,gemm,cutlass_tensorop_i16832gemm_u8_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,u8:row,u8:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,671088640,1099645845504,1638,1.94335,321.61,565851
1,CUTLASS,gemm,cutlass_tensorop_u8_i16832gemm_u8_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,u8:row,u8:column,u8:column,u8:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,268435456,1099645845504,4096,1.67352,149.385,657084
1,CUTLASS,gemm,cutlass_tensorop_i16832gemm_s4_s8_256x128_64x3_tn_align32,passed,success,universal,8192,8192,8192,s4:row,s8:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,637534208,1099645845504,1724,2.44439,242.903,449865
1,CUTLASS,gemm,cutlass_tensorop_s8_i16832gemm_s4_s8_256x128_64x3_tn_align32,passed,success,universal,8192,8192,8192,s4:row,s8:column,s8:column,s8:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,234881024,1099645845504,4681,2.26478,96.5877,485542
1,CUTLASS,gemm,cutlass_tensorop_i16832gemm_s8_s4_256x128_64x3_tn_align32,passed,success,universal,8192,8192,8192,s8:row,s4:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,637534208,1099645845504,1724,2.27922,260.506,482466
1,CUTLASS,gemm,cutlass_tensorop_s8_i16832gemm_s8_s4_256x128_64x3_tn_align32,passed,success,universal,8192,8192,8192,s8:row,s4:column,s8:column,s8:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,234881024,1099645845504,4681,2.1248,102.951,517529
1,CUTLASS,gemm,cutlass_tensorop_s8_i16832gemm_s8_256x128_64x3_n32t32_align16,not_verified,success,universal,8192,8192,8192,s8:nk32,s8:tk32,s8:nk32,s8:nk32,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,268435456,1099645845504,4096,1.85477,134.788,592874
1,CUTLASS,gemm,cutlass_tensorop_u8_i16832gemm_u8_256x128_64x3_n32t32_align16,not_verified,success,universal,8192,8192,8192,u8:nk32,u8:tk32,u8:nk32,u8:nk32,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,80,1024,268435456,1099645845504,4096,1.68479,148.387,652691
1,CUTLASS,gemm,cutlass_tensorop_i16864gemm_s4_256x128_128x3_tn_align32,passed,success,universal,8192,8192,8192,s4:row,s4:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,603979776,1099645845504,1820,1.204,467.193,913327
1,CUTLASS,gemm,cutlass_tensorop_s4_i16864gemm_s4_256x128_128x3_tn_align32,passed,success,universal,8192,8192,8192,s4:row,s4:column,s4:column,s4:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,134217728,1099645845504,8193,0.927949,134.706,1.18503e+06
1,CUTLASS,gemm,cutlass_tensorop_i16864gemm_u4_256x128_128x3_tn_align32,passed,success,universal,8192,8192,8192,u4:row,u4:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,603979776,1099645845504,1820,1.1433,491.999,961821
1,CUTLASS,gemm,cutlass_tensorop_u4_i16864gemm_u4_256x128_128x3_tn_align32,passed,success,universal,8192,8192,8192,u4:row,u4:column,u4:column,u4:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,134217728,1099645845504,8193,0.882381,141.662,1.24623e+06
1,CUTLASS,gemm,cutlass_tensorop_s4_i16864gemm_s4_256x128_128x3_n64t64_align32,not_verified,success,universal,8192,8192,8192,s4:nk64,s4:tk64,s4:nk64,s4:nk64,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,134217728,1099645845504,8193,0.900403,138.827,1.22128e+06
1,CUTLASS,gemm,cutlass_tensorop_u4_i16864gemm_u4_256x128_128x3_n64t64_align32,not_verified,success,universal,8192,8192,8192,u4:nk64,u4:tk64,u4:nk64,u4:nk64,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,134217728,1099645845504,8193,0.870925,143.526,1.26262e+06
1,CUTLASS,gemm,cutlass_tensorop_i168256xorgemm_b1_256x128_512x3_tn_align128,not_verified,success,universal,8192,8192,8192,b1:row,b1:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,512,1,1,1,0,0,0,3,4,2,1,16,8,256,80,1024,553648128,1099645845504,1986,0.685056,752.676,1.60519e+06
1,CUTLASS,gemm,cutlass_tensorop_i168256andgemm_b1_256x128_512x3_tn_align128,not_verified,success,universal,8192,8192,8192,b1:row,b1:column,s32:column,s32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,512,1,1,1,0,0,0,3,4,2,1,16,8,256,80,1024,553648128,1099645845504,1986,0.687514,749.985,1.59945e+06
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_nn_align1,passed,success,universal,8192,8192,8192,f32:column,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,1073741824,1099645845504,1024,21.0514,47.5029,52236.3
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_nt_align1,passed,success,universal,8192,8192,8192,f32:column,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,1073741824,1099645845504,1024,20.0581,49.8551,54823
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_tn_align1,passed,success,universal,8192,8192,8192,f32:row,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,1073741824,1099645845504,1024,21.9744,45.5074,50042.1
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_tt_align1,passed,success,universal,8192,8192,8192,f32:row,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,1073741824,1099645845504,1024,20.4417,48.9196,53794.2
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_nn_align1,passed,success,universal,8192,8192,8192,f64:column,f64:column,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,2147483648,1099645845504,512,794.237,2.51814,1384.53
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_nt_align1,passed,success,universal,8192,8192,8192,f64:column,f64:row,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,2147483648,1099645845504,512,795.401,2.51445,1382.5
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_tn_align1,passed,success,universal,8192,8192,8192,f64:row,f64:column,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,2147483648,1099645845504,512,794.603,2.51698,1383.89
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_tt_align1,passed,success,universal,8192,8192,8192,f64:row,f64:row,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,2147483648,1099645845504,512,795.236,2.51498,1382.79
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nn_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,72.9648,27.4105,60283.6
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_cn_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,77.3337,25.8619,56878
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nc_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,75.876,26.3588,57970.6
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_cc_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,85.7818,23.315,51276.4
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nt_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,72.4358,27.6107,60723.9
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ct_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,76.4972,26.1447,57499.9
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nh_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,74.9607,26.6806,58678.5
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ch_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,85.1008,23.5015,51686.7
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tn_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,73.6225,27.1656,59745.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hn_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,79.1995,25.2527,55538
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tc_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,78.0727,25.6171,56339.6
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hc_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,86.4797,23.1268,50862.6
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tt_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,73.3043,27.2835,60004.5
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ht_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,77.6037,25.772,56680
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_th_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,76.5516,26.1262,57459.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hh_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,2147483648,4398583382016,2048,85.9797,23.2613,51158.4
1,CUTLASS,gemm,cutlass_tensorop_s16832gemm_e4m3_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,12.6859,49.2672,86682.3
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832gemm_e4m3_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,12.6269,29.6984,87087.3
1,CUTLASS,gemm,cutlass_tensorop_s16832gemm_e4m3_e5m2_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe4m3:row,fe5m2:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,12.6907,49.2485,86649.5
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832gemm_e4m3_e5m2_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe4m3:row,fe5m2:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,12.6452,29.6556,86961.7
1,CUTLASS,gemm,cutlass_tensorop_s16832gemm_e5m2_e4m3_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe5m2:row,fe4m3:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,12.6924,49.2422,86638.3
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832gemm_e5m2_e4m3_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe5m2:row,fe4m3:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,12.6279,29.6962,87080.9
1,CUTLASS,gemm,cutlass_tensorop_s16832gemm_e5m2_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe5m2:row,fe5m2:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,12.6853,49.2696,86686.5
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832gemm_e5m2_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe5m2:row,fe5m2:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,402653184,1099645845504,2731,12.6344,29.6808,87035.7
1,CUTLASS,gemm,cutlass_tensorop_s16832fastaccumgemm_e4m3_256x128_64x3_tn_align16,passed,success,universal,8192,8192,8192,fe4m3:row,fe4m3:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,100,671088640,1099645845504,1638,3.36401,185.79,326885
